movement_id,product_id,movement_type,quantity,movement_date
M005769,P085,OUT,82,2025-03-23
M005770,P019,OUT,49,2026-02-09
M005771,P069,OUT,169,2025-10-14
M005772,P025,OUT,11,2025-11-08
M005773,P031,OUT,153,2025-05-13
M005774,P015,OUT,170,2025-09-23
M005775,P036,IN,81,2025-08-21
M005776,P027,OUT,15,2025-07-09
M005777,P095,IN,142,2025-06-18
M005778,P020,IN,197,2025-11-11
M005779,P055,IN,79,2025-12-14
M005780,P086,OUT,43,2025-10-20
M005781,P090,OUT,88,2026-01-17
M005782,P036,OUT,62,2025-12-04
M005783,P020,OUT,187,2025-12-31
M005784,P046,OUT,84,2025-12-19
M005785,P017,IN,100,2026-01-06
M005786,P020,IN,38,2025-04-13
M005787,P045,OUT,55,2025-10-19
M005788,P038,OUT,182,2025-09-12
M005789,P081,OUT,186,2026-02-28
M005790,P046,OUT,160,2025-06-13
M005791,P037,IN,101,2025-08-17
M005792,P024,OUT,181,2026-01-25
M005793,P100,IN,9,2025-07-27
M005794,P004,IN,25,2025-03-24
M005795,P005,IN,82,2025-04-27
M005796,P083,OUT,93,2026-02-24
M005797,P004,IN,26,2025-04-03
M005798,P086,IN,193,2026-01-14
M005799,P089,OUT,4,2025-10-22
M005800,P012,IN,16,2025-08-19
M005801,P033,IN,151,2026-01-19
M005802,P008,OUT,112,2026-02-08
M005803,P030,IN,101,2025-10-06
M005804,P038,OUT,38,2025-12-22
M005805,P019,IN,193,2025-11-07
M005806,P043,IN,164,2026-01-22
M005807,P027,OUT,69,2025-11-18
M005808,P038,IN,96,2026-02-19
M005809,P021,OUT,175,2025-04-05
M005810,P092,OUT,60,2025-11-25
M005811,P096,OUT,136,2025-07-04
M005812,P097,IN,123,2025-11-30
M005813,P047,IN,33,2025-07-20
M005814,P047,IN,165,2025-11-07
M005815,P030,OUT,153,2025-09-21
M005816,P086,OUT,157,2025-10-18
M005817,P086,OUT,42,2025-04-09
M005818,P029,IN,188,2025-11-21
M005819,P018,IN,21,2025-05-03
M005820,P059,OUT,54,2025-08-13
M005821,P100,OUT,69,2025-04-01
M005822,P074,IN,172,2025-08-21
M005823,P051,IN,68,2025-06-24
M005824,P094,IN,187,2026-02-21
M005825,P056,OUT,193,2025-10-07
M005826,P061,OUT,20,2025-07-05
M005827,P055,OUT,61,2025-09-24
M005828,P026,IN,72,2025-05-19
M005829,P070,IN,141,2025-10-29
M005830,P081,OUT,54,2025-11-20
M005831,P003,IN,164,2025-06-13
M005832,P026,OUT,11,2025-08-03
M005833,P035,OUT,78,2026-02-02
M005834,P045,IN,84,2025-12-05
M005835,P096,OUT,190,2025-08-09
M005836,P062,OUT,191,2025-08-09
M005837,P013,IN,183,2025-09-20
M005838,P064,OUT,94,2025-11-03
M005839,P096,OUT,10,2025-03-23
M005840,P088,IN,33,2025-08-20
M005841,P032,IN,61,2025-04-13
M005842,P075,OUT,122,2026-01-06
M005843,P055,OUT,82,2025-09-12
M005844,P042,IN,91,2025-10-30
M005845,P009,OUT,148,2025-03-24
M005846,P022,OUT,97,2025-12-03
M005847,P013,IN,157,2025-04-20
M005848,P058,IN,1,2025-12-29
M005849,P045,OUT,50,2025-05-31
M005850,P056,IN,15,2025-10-24
M005851,P030,IN,106,2025-09-27
M005852,P072,OUT,173,2025-05-18
M005853,P055,IN,147,2025-06-24
M005854,P009,IN,177,2025-09-02
M005855,P037,OUT,158,2025-08-23
M005856,P074,IN,108,2025-04-23
M005857,P043,IN,130,2026-02-21
M005858,P018,IN,115,2025-06-02
M005859,P075,OUT,194,2025-10-18
M005860,P057,IN,147,2026-01-17
M005861,P031,IN,152,2025-04-10
M005862,P001,IN,105,2025-06-27
M005863,P088,OUT,119,2026-02-17
M005864,P021,IN,26,2025-03-24
M005865,P056,OUT,142,2026-03-01
M005866,P098,OUT,14,2025-03-13
M005867,P062,IN,136,2025-03-16
M005868,P075,OUT,137,2026-03-01
M005869,P016,IN,155,2025-10-08
M005870,P087,OUT,173,2025-06-01
M005871,P063,OUT,49,2025-09-27
M005872,P049,OUT,97,2025-09-06
M005873,P073,IN,122,2025-10-18
M005874,P070,OUT,20,2025-11-08
M005875,P079,IN,128,2026-02-10
M005876,P038,IN,183,2025-07-22
M005877,P061,IN,160,2025-06-15
M005878,P096,IN,95,2025-04-20
M005879,P056,OUT,36,2025-06-09
M005880,P012,IN,31,2025-04-04
M005881,P009,IN,7,2025-10-24
M005882,P006,OUT,147,2025-08-15
M005883,P078,OUT,149,2025-04-16
M005884,P068,OUT,38,2026-03-08
M005885,P048,IN,200,2025-08-31
M005886,P058,OUT,100,2025-09-21
M005887,P023,IN,76,2025-06-11
M005888,P059,IN,166,2025-10-06
M005889,P025,IN,99,2026-01-11
M005890,P069,IN,72,2025-03-31
M005891,P085,IN,123,2025-07-19
M005892,P022,IN,164,2025-09-25
M005893,P003,IN,81,2026-01-16
M005894,P044,IN,34,2026-02-16
M005895,P091,IN,110,2025-08-08
M005896,P006,OUT,173,2025-12-29
M005897,P004,OUT,125,2025-12-18
M005898,P001,OUT,154,2025-05-02
M005899,P089,OUT,38,2026-01-12
M005900,P093,IN,164,2026-01-23
M005901,P006,IN,39,2025-04-23
M005902,P016,OUT,111,2026-02-23
M005903,P023,IN,95,2026-01-30
M005904,P100,IN,178,2025-10-25
M005905,P082,OUT,113,2026-02-28
M005906,P047,IN,191,2025-09-18
M005907,P043,IN,101,2026-03-04
M005908,P013,IN,167,2025-09-11
M005909,P083,OUT,66,2025-10-21
M005910,P082,IN,34,2025-11-26
M005911,P031,OUT,112,2025-10-22
M005912,P067,IN,87,2025-06-12
M005913,P096,OUT,147,2025-12-10
M005914,P055,IN,133,2026-01-17
M005915,P087,OUT,186,2026-03-06
M005916,P014,OUT,28,2025-11-06
M005917,P073,OUT,98,2025-09-30
M005918,P085,OUT,52,2025-09-13
M005919,P004,IN,178,2026-02-25
M005920,P004,OUT,144,2025-10-05
M005921,P069,IN,154,2026-01-18
M005922,P017,OUT,2,2025-07-08
M005923,P074,IN,58,2025-04-24
M005924,P054,OUT,169,2025-12-08
M005925,P083,IN,137,2025-10-09
M005926,P004,IN,190,2026-01-25
M005927,P003,OUT,146,2025-12-09
M005928,P008,IN,182,2025-03-21
M005929,P097,IN,52,2025-10-30
M005930,P085,OUT,25,2026-03-01
M005931,P029,IN,97,2025-07-30
M005932,P021,IN,143,2025-05-28
M005933,P020,OUT,148,2025-11-25
M005934,P054,IN,70,2025-12-04
M005935,P032,OUT,171,2026-01-08
M005936,P051,OUT,22,2025-10-29
M005937,P014,IN,47,2026-01-14
M005938,P011,IN,98,2026-01-18
M005939,P035,OUT,21,2025-04-27
M005940,P072,OUT,184,2025-03-26
M005941,P096,IN,153,2026-01-10
M005942,P040,IN,166,2025-09-11
M005943,P041,IN,177,2025-04-15
M005944,P026,OUT,179,2025-11-22
M005945,P051,IN,194,2025-05-29
M005946,P001,IN,25,2025-10-14
M005947,P051,IN,30,2025-10-08
M005948,P030,OUT,156,2025-12-23
M005949,P005,IN,69,2025-03-12
M005950,P062,OUT,11,2025-08-12
M005951,P044,IN,63,2025-12-28
M005952,P078,IN,152,2025-07-26
M005953,P049,OUT,191,2025-05-14
M005954,P005,IN,191,2025-11-30
M005955,P004,IN,163,2025-11-02
M005956,P063,OUT,104,2025-11-15
M005957,P010,IN,103,2025-05-31
M005958,P006,OUT,168,2025-12-18
M005959,P053,OUT,89,2025-10-12
M005960,P007,OUT,111,2025-04-10
M005961,P057,OUT,181,2025-04-18
M005962,P012,IN,97,2025-03-23
M005963,P054,IN,69,2025-10-03
M005964,P036,OUT,144,2025-11-09
M005965,P021,IN,90,2025-06-11
M005966,P083,OUT,170,2025-04-04
M005967,P066,IN,198,2026-02-27
M005968,P013,OUT,123,2026-02-16
M005969,P092,OUT,62,2026-03-03
M005970,P059,IN,25,2025-11-28
M005971,P093,OUT,163,2026-03-01
M005972,P072,OUT,89,2025-09-01
M005973,P027,IN,123,2025-08-29
M005974,P009,OUT,74,2025-09-09
M005975,P087,OUT,63,2025-10-04
M005976,P030,IN,34,2025-07-23
M005977,P059,OUT,153,2025-06-29
M005978,P068,OUT,38,2025-12-09
M005979,P070,OUT,153,2026-01-25
M005980,P087,OUT,111,2025-12-30
M005981,P038,IN,136,2025-05-14
M005982,P062,OUT,155,2025-07-18
M005983,P077,OUT,134,2025-08-09
M005984,P055,OUT,69,2025-04-22
M005985,P041,IN,96,2025-04-12
M005986,P001,IN,18,2025-05-15
M005987,P089,OUT,73,2025-03-29
M005988,P088,OUT,187,2025-10-24
M005989,P060,IN,35,2025-05-17
M005990,P036,IN,41,2025-04-07
M005991,P097,OUT,170,2025-11-16
M005992,P049,IN,152,2026-03-09
M005993,P058,OUT,68,2025-08-06
M005994,P012,OUT,94,2025-04-11
M005995,P021,OUT,44,2025-10-26
M005996,P075,IN,159,2025-04-05
M005997,P039,OUT,102,2025-03-31
M005998,P004,OUT,184,2025-08-19
M005999,P046,OUT,119,2025-05-25
M006000,P017,OUT,61,2025-05-29
M006001,P014,OUT,102,2025-09-14
M006002,P026,IN,192,2025-08-01
M006003,P094,IN,91,2025-08-01
M006004,P009,OUT,36,2026-02-16
M006005,P002,OUT,191,2026-03-06
M006006,P090,OUT,134,2026-01-22
M006007,P038,OUT,45,2025-03-29
M006008,P041,IN,162,2026-02-19
M006009,P092,IN,116,2025-03-22
M006010,P043,IN,11,2025-05-16
M006011,P081,IN,170,2025-04-04
M006012,P048,OUT,180,2025-09-26
M006013,P031,OUT,147,2025-09-22
M006014,P027,IN,65,2025-08-27
M006015,P096,OUT,168,2025-10-09
M006016,P011,OUT,121,2025-03-27
M006017,P064,IN,149,2025-06-21
M006018,P062,IN,192,2026-02-22
M006019,P092,IN,84,2025-12-13
M006020,P079,OUT,163,2025-06-15
M006021,P009,IN,151,2025-05-11
M006022,P007,OUT,73,2025-09-18
M006023,P074,OUT,39,2026-02-10
M006024,P097,IN,108,2026-01-19
M006025,P070,IN,111,2025-05-08
M006026,P040,IN,26,2025-07-27
M006027,P043,OUT,166,2025-12-02
M006028,P061,IN,88,2025-06-20
M006029,P038,OUT,15,2025-07-20
M006030,P088,IN,150,2025-05-20
M006031,P054,IN,200,2025-06-05
M006032,P041,IN,187,2025-06-17
M006033,P073,IN,28,2026-01-19
M006034,P016,OUT,127,2025-12-20
M006035,P012,OUT,88,2025-12-15
M006036,P018,IN,56,2025-05-31
M006037,P031,IN,16,2025-03-21
M006038,P100,OUT,15,2025-12-13
M006039,P058,OUT,112,2025-07-20
M006040,P082,IN,200,2026-01-03
M006041,P063,IN,125,2025-07-12
M006042,P022,OUT,176,2025-08-23
M006043,P008,IN,182,2025-11-25
M006044,P099,IN,94,2025-03-28
M006045,P098,IN,194,2025-08-27
M006046,P033,OUT,7,2025-10-13
M006047,P006,OUT,97,2025-05-08
M006048,P030,OUT,112,2025-03-25
M006049,P011,OUT,47,2026-02-04
M006050,P050,OUT,8,2025-08-03
M006051,P023,IN,27,2025-08-08
M006052,P018,IN,99,2025-09-19
M006053,P084,OUT,187,2025-04-30
M006054,P066,IN,164,2025-04-03
M006055,P070,IN,71,2025-08-12
M006056,P048,IN,72,2026-02-13
M006057,P086,OUT,47,2025-09-18
M006058,P060,IN,4,2025-07-10
M006059,P025,OUT,193,2025-11-05
M006060,P027,IN,161,2025-08-23
M006061,P034,OUT,178,2025-08-29
M006062,P068,IN,164,2025-07-31
M006063,P047,IN,195,2025-11-19
M006064,P027,IN,65,2025-09-18
M006065,P081,OUT,46,2026-03-05
M006066,P015,IN,131,2025-06-03
M006067,P005,IN,6,2025-09-19
M006068,P052,OUT,65,2025-04-12
M006069,P096,IN,162,2025-11-07
M006070,P024,IN,149,2025-08-14
M006071,P072,OUT,44,2025-04-12
M006072,P065,IN,183,2025-07-07
M006073,P038,OUT,63,2025-03-25
M006074,P062,OUT,196,2026-02-11
M006075,P057,OUT,173,2025-12-09
M006076,P011,OUT,21,2025-03-31
M006077,P056,OUT,174,2025-09-17
M006078,P028,OUT,173,2025-04-24
M006079,P064,OUT,165,2025-12-22
M006080,P093,IN,10,2025-10-08
M006081,P031,IN,38,2025-10-24
M006082,P005,IN,87,2025-12-27
M006083,P064,IN,122,2025-03-09
M006084,P008,OUT,157,2025-12-23
M006085,P091,OUT,3,2025-12-09
M006086,P083,IN,173,2025-11-15
M006087,P044,IN,72,2025-09-22
M006088,P073,IN,155,2025-11-06
M006089,P024,IN,137,2026-01-24
M006090,P037,OUT,92,2025-03-21
M006091,P046,OUT,182,2026-01-16
M006092,P043,IN,41,2025-08-26
M006093,P062,IN,36,2025-12-14
M006094,P060,OUT,157,2025-03-14
M006095,P081,OUT,106,2025-06-19
M006096,P047,OUT,125,2025-09-06
M006097,P010,IN,36,2025-10-19
M006098,P052,OUT,177,2026-01-04
M006099,P025,OUT,110,2025-06-08
M006100,P035,OUT,100,2025-10-27
M006101,P061,IN,197,2025-06-01
M006102,P069,OUT,50,2025-08-13
M006103,P076,IN,115,2025-09-02
M006104,P022,IN,113,2025-08-15
M006105,P092,IN,19,2025-07-28
M006106,P064,IN,118,2025-09-25
M006107,P087,IN,87,2025-08-14
M006108,P045,IN,69,2025-10-11
M006109,P007,OUT,17,2025-08-25
M006110,P077,OUT,6,2025-03-14
M006111,P035,OUT,138,2025-10-07
M006112,P007,IN,187,2025-09-03
M006113,P086,OUT,106,2025-06-16
M006114,P036,OUT,73,2025-09-18
M006115,P011,IN,55,2026-02-02
M006116,P027,IN,15,2025-09-16
M006117,P041,IN,140,2025-06-21
M006118,P013,OUT,83,2026-02-08
M006119,P025,OUT,58,2025-05-29
M006120,P037,IN,86,2025-07-09
M006121,P090,IN,18,2025-07-24
M006122,P088,OUT,14,2025-07-13
M006123,P079,OUT,76,2026-02-15
M006124,P034,OUT,147,2025-10-16
M006125,P042,IN,81,2025-07-12
M006126,P009,OUT,78,2026-03-01
M006127,P031,IN,71,2025-08-14
M006128,P080,IN,59,2025-10-24
M006129,P053,IN,127,2025-10-07
M006130,P053,OUT,134,2026-02-10
M006131,P005,IN,167,2026-01-13
M006132,P007,IN,23,2026-01-25
M006133,P070,IN,9,2026-02-09
M006134,P100,OUT,10,2025-12-05
M006135,P070,IN,119,2025-04-14
M006136,P025,IN,174,2025-12-13
M006137,P009,IN,16,2025-03-16
M006138,P058,OUT,160,2025-07-22
M006139,P018,IN,47,2025-07-09
M006140,P034,IN,46,2026-02-18
M006141,P071,OUT,195,2026-01-04
M006142,P045,IN,20,2025-05-13
M006143,P094,IN,26,2025-07-06
M006144,P072,IN,50,2025-12-13
M006145,P039,OUT,31,2025-05-14
M006146,P058,OUT,163,2025-07-30
M006147,P051,OUT,94,2025-08-16
M006148,P089,OUT,35,2025-07-21
M006149,P036,OUT,121,2025-03-16
M006150,P086,OUT,186,2025-09-25
M006151,P099,IN,64,2025-07-18
M006152,P022,IN,170,2025-05-13
M006153,P075,IN,69,2025-12-08
M006154,P056,OUT,39,2025-11-10
M006155,P067,IN,17,2026-01-04
M006156,P079,IN,155,2026-03-09
M006157,P038,IN,146,2026-02-26
M006158,P074,IN,120,2025-12-22
M006159,P015,OUT,54,2025-10-31
M006160,P058,OUT,38,2025-12-19
M006161,P073,IN,168,2026-03-06
M006162,P043,OUT,184,2025-12-21
M006163,P092,OUT,57,2025-07-01
M006164,P034,IN,107,2025-08-07
M006165,P054,IN,18,2025-08-09
M006166,P007,OUT,102,2025-04-26
M006167,P097,IN,16,2025-12-25
M006168,P024,OUT,42,2025-08-31
M006169,P015,OUT,23,2025-09-15
M006170,P065,IN,156,2025-09-07
M006171,P100,OUT,135,2025-08-06
M006172,P004,OUT,122,2026-02-20
M006173,P041,IN,42,2025-10-14
M006174,P029,IN,47,2025-07-18
M006175,P006,OUT,86,2025-09-11
M006176,P059,IN,87,2025-06-11
M006177,P036,OUT,96,2025-05-22
M006178,P051,IN,176,2025-06-16
M006179,P067,OUT,22,2025-04-18
M006180,P086,OUT,169,2025-03-14
M006181,P079,IN,101,2025-03-26
M006182,P018,IN,177,2025-06-27
M006183,P057,IN,97,2025-04-01
M006184,P051,IN,155,2025-09-21
M006185,P100,OUT,132,2025-04-03
M006186,P092,OUT,110,2025-10-01
M006187,P052,IN,137,2025-08-18
M006188,P082,OUT,183,2026-02-12
M006189,P060,OUT,189,2025-09-17
M006190,P028,IN,151,2025-09-01
M006191,P047,IN,73,2025-06-12
M006192,P038,OUT,23,2025-07-31
M006193,P005,OUT,111,2025-12-08
M006194,P008,IN,195,2025-07-26
M006195,P032,IN,141,2025-04-16
M006196,P007,OUT,55,2025-03-15
M006197,P054,OUT,89,2025-09-06
M006198,P034,IN,199,2026-01-10
M006199,P050,OUT,93,2026-02-13
M006200,P078,OUT,120,2025-04-18
M006201,P041,OUT,81,2025-07-10
M006202,P025,OUT,6,2025-08-28
M006203,P077,IN,59,2026-01-21
M006204,P054,IN,45,2025-07-03
M006205,P098,IN,44,2025-09-14
M006206,P046,OUT,21,2025-12-22
M006207,P046,IN,193,2025-04-19
M006208,P087,OUT,52,2025-09-25
M006209,P041,OUT,75,2025-09-11
M006210,P055,IN,10,2025-06-27
M006211,P065,OUT,190,2025-04-19
M006212,P010,IN,174,2025-07-03
M006213,P053,OUT,173,2025-09-16
M006214,P042,OUT,138,2025-10-12
M006215,P017,IN,16,2026-01-05
M006216,P083,OUT,19,2025-11-19
M006217,P080,OUT,100,2025-06-16
M006218,P041,OUT,169,2025-08-19
M006219,P043,IN,10,2025-11-22
M006220,P066,OUT,116,2025-06-17
M006221,P047,OUT,59,2026-02-23
M006222,P039,IN,96,2025-07-15
M006223,P009,IN,34,2025-10-17
M006224,P054,OUT,7,2025-11-11
M006225,P023,IN,25,2025-10-12
M006226,P099,IN,144,2025-08-26
M006227,P038,IN,170,2025-10-22
M006228,P019,IN,130,2025-11-22
M006229,P003,OUT,50,2025-11-10
M006230,P074,OUT,134,2025-09-12
M006231,P066,IN,153,2025-06-24
M006232,P072,OUT,90,2025-03-22
M006233,P035,IN,121,2025-08-09
M006234,P055,OUT,127,2025-04-23
M006235,P038,IN,73,2025-09-25
M006236,P062,IN,66,2026-01-08
M006237,P026,OUT,156,2025-05-05
M006238,P049,IN,52,2025-03-16
M006239,P020,IN,53,2025-12-13
M006240,P029,OUT,54,2025-12-02
M006241,P068,OUT,66,2025-12-15
M006242,P038,IN,116,2025-09-15
M006243,P059,OUT,35,2025-10-22
M006244,P016,IN,100,2025-12-07
M006245,P082,OUT,31,2025-05-04
M006246,P062,OUT,83,2025-04-16
M006247,P054,IN,193,2025-06-28
M006248,P013,OUT,139,2025-08-06
M006249,P053,IN,98,2025-03-29
M006250,P079,IN,41,2025-06-26
M006251,P055,IN,184,2025-12-18
M006252,P038,IN,188,2025-07-28
M006253,P021,OUT,89,2025-10-28
M006254,P066,IN,56,2025-07-28
M006255,P065,OUT,18,2026-01-05
M006256,P064,IN,115,2025-08-29
M006257,P014,IN,10,2025-08-18
M006258,P073,IN,39,2025-06-06
M006259,P014,IN,192,2025-05-16
M006260,P064,IN,26,2026-02-17
M006261,P036,IN,95,2026-02-06
M006262,P069,OUT,12,2025-07-07
M006263,P014,IN,28,2025-09-11
M006264,P069,IN,68,2025-03-26
M006265,P029,OUT,181,2025-06-25
M006266,P034,OUT,190,2025-06-05
M006267,P093,OUT,89,2025-10-12
M006268,P033,OUT,31,2025-03-25
M006269,P047,IN,60,2025-04-13
M006270,P098,IN,133,2026-02-06
M006271,P012,OUT,97,2025-11-27
M006272,P058,IN,138,2026-02-26
M006273,P037,IN,25,2026-03-06
M006274,P064,OUT,3,2025-09-19
M006275,P041,OUT,163,2025-08-19
M006276,P087,OUT,17,2026-02-13
M006277,P029,IN,42,2025-05-18
M006278,P041,OUT,54,2026-01-11
M006279,P019,IN,71,2025-12-08
M006280,P033,IN,175,2025-05-06
M006281,P088,IN,151,2025-06-08
M006282,P078,OUT,156,2025-12-11
M006283,P079,OUT,62,2025-05-12
M006284,P063,OUT,27,2025-08-27
M006285,P071,OUT,183,2025-09-07
M006286,P094,IN,126,2025-04-07
M006287,P045,OUT,58,2025-10-19
M006288,P041,OUT,192,2026-01-25
M006289,P039,IN,21,2025-09-05
M006290,P050,IN,77,2026-02-24
M006291,P038,OUT,95,2025-08-03
M006292,P011,IN,71,2025-08-19
M006293,P087,IN,178,2025-06-18
M006294,P059,OUT,109,2025-11-26
M006295,P016,OUT,98,2025-06-17
M006296,P046,OUT,183,2025-06-02
M006297,P058,IN,86,2025-09-02
M006298,P026,IN,156,2025-03-24
M006299,P029,OUT,102,2025-09-21
M006300,P014,IN,70,2025-09-12
M006301,P090,OUT,57,2025-11-26
M006302,P056,OUT,66,2025-08-31
M006303,P039,IN,106,2025-07-19
M006304,P054,OUT,174,2025-08-24
M006305,P016,IN,120,2025-04-04
M006306,P062,OUT,92,2025-08-07
M006307,P015,IN,49,2025-09-26
M006308,P059,IN,144,2025-12-04
M006309,P069,IN,103,2026-02-12
M006310,P009,IN,119,2025-04-26
M006311,P096,IN,12,2025-05-13
M006312,P027,OUT,75,2025-07-26
M006313,P017,OUT,174,2025-07-11
M006314,P068,IN,102,2025-10-05
M006315,P070,IN,20,2025-04-12
M006316,P022,OUT,63,2025-07-07
M006317,P050,OUT,30,2025-03-26
M006318,P057,OUT,70,2025-06-03
M006319,P013,IN,122,2026-01-20
M006320,P028,IN,121,2025-08-23
M006321,P095,OUT,85,2025-12-29
M006322,P093,IN,158,2025-12-03
M006323,P072,OUT,23,2025-10-06
M006324,P042,IN,199,2025-08-14
M006325,P008,OUT,163,2025-07-01
M006326,P042,OUT,79,2025-04-01
M006327,P002,OUT,8,2025-05-18
M006328,P026,OUT,137,2026-02-11
M006329,P046,OUT,87,2025-12-17
M006330,P036,OUT,131,2025-12-04
M006331,P096,IN,145,2025-04-29
M006332,P067,OUT,87,2026-03-06
M006333,P006,OUT,149,2025-03-12
M006334,P070,OUT,127,2025-08-26
M006335,P033,IN,133,2025-10-14
M006336,P060,IN,179,2025-07-21
M006337,P074,OUT,111,2025-06-10
M006338,P057,IN,106,2025-03-26
M006339,P080,OUT,62,2025-09-12
M006340,P008,IN,45,2026-01-23
M006341,P092,OUT,160,2025-05-23
M006342,P041,OUT,152,2025-09-10
M006343,P041,OUT,165,2025-03-27
M006344,P026,IN,12,2026-02-26
M006345,P038,IN,149,2025-08-09
M006346,P042,IN,131,2025-04-16
M006347,P082,OUT,32,2025-04-04
M006348,P027,IN,52,2025-12-31
M006349,P094,OUT,171,2025-12-15
M006350,P095,OUT,175,2026-01-15
M006351,P059,OUT,159,2025-04-29
M006352,P096,IN,144,2025-11-21
M006353,P022,OUT,38,2026-02-11
M006354,P037,OUT,62,2025-07-09
M006355,P012,IN,156,2025-06-17
M006356,P064,IN,115,2025-05-16
M006357,P040,IN,108,2026-02-20
M006358,P043,OUT,46,2025-11-27
M006359,P094,IN,183,2025-09-03
M006360,P094,OUT,174,2025-03-13
M006361,P011,OUT,196,2025-09-23
M006362,P063,OUT,130,2025-04-06
M006363,P008,OUT,109,2025-11-20
M006364,P032,IN,102,2025-09-04
M006365,P064,OUT,187,2025-12-10
M006366,P085,IN,99,2026-02-04
M006367,P098,OUT,124,2025-04-12
M006368,P038,IN,193,2025-10-17
M006369,P081,IN,147,2025-04-28
M006370,P041,IN,20,2025-11-16
M006371,P083,IN,158,2026-02-25
M006372,P021,OUT,74,2025-09-02
M006373,P050,OUT,128,2025-03-28
M006374,P038,IN,123,2025-12-28
M006375,P083,IN,148,2025-10-09
M006376,P021,OUT,84,2025-03-23
M006377,P062,OUT,82,2025-09-06
M006378,P087,OUT,154,2025-11-01
M006379,P033,IN,104,2025-11-29
M006380,P038,IN,190,2025-10-24
M006381,P039,OUT,174,2026-01-04
M006382,P015,OUT,88,2025-03-20
M006383,P093,OUT,185,2025-06-14
M006384,P074,OUT,194,2025-12-11
M006385,P041,OUT,118,2025-11-28
M006386,P061,IN,124,2025-12-25
M006387,P009,IN,187,2025-06-08
M006388,P084,OUT,12,2025-08-24
M006389,P032,OUT,69,2025-06-16
M006390,P077,OUT,176,2025-08-11
M006391,P014,IN,21,2025-08-05
M006392,P003,IN,200,2025-11-26
M006393,P084,IN,97,2025-04-19
M006394,P084,OUT,67,2025-07-06
M006395,P069,IN,83,2025-12-09
M006396,P030,IN,141,2025-03-13
M006397,P038,OUT,129,2025-03-23
M006398,P034,IN,107,2025-06-07
M006399,P058,OUT,146,2025-09-18
M006400,P022,OUT,145,2025-12-20
M006401,P092,OUT,13,2025-04-29
M006402,P050,OUT,23,2025-04-01
M006403,P072,OUT,7,2025-05-12
M006404,P093,OUT,196,2026-02-02
M006405,P091,OUT,10,2025-12-29
M006406,P054,OUT,11,2025-03-25
M006407,P092,IN,34,2025-08-30
M006408,P002,IN,18,2025-07-02
M006409,P018,OUT,74,2025-04-29
M006410,P013,OUT,103,2025-07-19
M006411,P035,OUT,126,2026-01-17
M006412,P064,OUT,46,2025-05-14
M006413,P010,IN,111,2025-08-23
M006414,P030,OUT,106,2025-11-19
M006415,P068,OUT,191,2026-03-01
M006416,P098,OUT,138,2025-05-25
M006417,P085,OUT,47,2025-06-04
M006418,P094,IN,166,2025-10-21
M006419,P078,OUT,181,2025-10-24
M006420,P080,IN,23,2025-11-05
M006421,P089,IN,197,2025-12-12
M006422,P055,OUT,185,2025-11-17
M006423,P093,OUT,184,2025-05-18
M006424,P042,OUT,36,2025-12-24
M006425,P030,OUT,61,2026-02-03
M006426,P038,IN,10,2025-08-25
M006427,P031,OUT,52,2026-02-06
M006428,P025,IN,61,2025-05-31
M006429,P083,IN,137,2025-12-23
M006430,P053,IN,30,2025-07-29
M006431,P055,OUT,157,2025-04-06
M006432,P064,OUT,156,2025-10-29
M006433,P033,IN,121,2025-05-30
M006434,P011,IN,114,2026-03-06
M006435,P093,IN,70,2025-07-27
M006436,P076,IN,187,2025-05-18
M006437,P048,OUT,27,2026-01-23
M006438,P057,IN,20,2025-09-28
M006439,P091,OUT,95,2025-06-25
M006440,P097,IN,60,2026-01-31
M006441,P011,OUT,90,2025-09-21
M006442,P097,OUT,1,2025-10-14
M006443,P046,IN,94,2025-08-28
M006444,P087,OUT,98,2025-08-16
M006445,P096,OUT,30,2025-05-21
M006446,P072,IN,75,2025-03-14
M006447,P015,OUT,82,2025-12-28
M006448,P055,IN,6,2025-12-24
M006449,P001,IN,182,2025-08-30
M006450,P085,OUT,173,2026-01-16
M006451,P052,OUT,53,2025-05-01
M006452,P097,IN,88,2025-04-16
M006453,P010,IN,31,2025-05-07
M006454,P029,OUT,163,2025-05-07
M006455,P055,IN,52,2025-07-21
M006456,P025,OUT,105,2025-10-25
M006457,P095,IN,150,2025-06-25
M006458,P093,OUT,60,2025-10-31
M006459,P020,OUT,39,2026-02-01
M006460,P061,IN,136,2025-07-25
