order_id,customer_id,product_id,order_date,quantity
O03331,C1465,P084,2025-04-24,2
O03332,C0648,P017,2025-03-16,4
O03333,C1093,P012,2025-06-05,1
O03334,C0106,P092,2025-04-24,4
O03335,C0193,P051,2025-09-15,3
O03336,C0555,P006,2025-04-27,3
O03337,C0457,P087,2026-03-01,5
O03338,C0862,P049,2025-06-21,1
O03339,C0806,P094,2025-12-07,4
O03340,C0484,P054,2026-03-02,3
O03341,C1063,P069,2025-08-19,5
O03342,C1995,P072,2026-02-15,5
O03343,C0290,P086,2025-06-11,2
O03344,C1223,P078,2025-12-18,5
O03345,C1855,P098,2025-09-20,5
O03346,C0476,P057,2025-08-14,4
O03347,C0185,P050,2025-09-17,3
O03348,C0901,P053,2025-06-24,4
O03349,C0945,P072,2025-11-17,2
O03350,C0711,P025,2025-11-30,4
O03351,C0611,P082,2025-05-29,3
O03352,C0363,P100,2025-04-21,4
O03353,C0624,P084,2026-03-03,4
O03354,C1754,P070,2025-10-09,5
O03355,C1478,P077,2025-07-16,4
O03356,C0715,P052,2025-03-12,2
O03357,C1682,P077,2025-08-14,5
O03358,C0983,P008,2025-11-29,3
O03359,C0396,P010,2026-01-18,2
O03360,C0960,P013,2025-04-03,2
O03361,C0653,P081,2025-04-15,1
O03362,C0060,P045,2025-04-30,1
O03363,C1841,P019,2025-07-03,1
O03364,C1388,P059,2025-08-25,3
O03365,C0300,P074,2025-05-31,5
O03366,C0320,P037,2025-07-16,1
O03367,C0551,P015,2026-02-17,5
O03368,C1585,P097,2025-07-04,2
O03369,C0721,P057,2025-03-17,2
O03370,C0358,P094,2025-09-22,5
O03371,C1644,P066,2025-08-17,3
O03372,C0447,P058,2025-12-16,3
O03373,C0704,P098,2025-09-20,1
O03374,C0206,P096,2025-12-04,5
O03375,C0799,P075,2025-11-30,2
O03376,C0371,P094,2025-12-17,3
O03377,C1172,P053,2025-07-10,3
O03378,C1609,P041,2025-05-29,4
O03379,C1840,P014,2025-04-16,3
O03380,C0135,P082,2025-09-09,2
O03381,C0723,P047,2025-06-28,2
O03382,C0871,P017,2025-05-08,5
O03383,C1860,P070,2026-01-10,4
O03384,C1971,P074,2025-10-20,2
O03385,C0838,P047,2025-09-21,3
O03386,C0783,P041,2025-06-20,4
O03387,C0113,P092,2025-12-23,5
O03388,C0785,P029,2025-09-11,3
O03389,C1855,P031,2025-10-26,4
O03390,C1881,P083,2025-05-19,5
O03391,C1471,P002,2025-05-28,1
O03392,C1701,P084,2025-09-11,5
O03393,C0874,P032,2025-04-11,3
O03394,C1762,P078,2025-03-27,4
O03395,C0176,P034,2025-11-18,4
O03396,C0588,P096,2025-10-25,2
O03397,C1050,P021,2025-11-09,5
O03398,C0608,P061,2025-11-19,5
O03399,C0381,P081,2026-02-06,4
O03400,C1914,P099,2025-07-19,5
O03401,C0122,P050,2025-05-27,4
O03402,C0034,P059,2025-09-25,1
O03403,C1576,P002,2026-01-25,2
O03404,C0905,P068,2025-07-14,4
O03405,C1067,P037,2026-02-16,3
O03406,C0938,P021,2025-05-11,3
O03407,C0541,P002,2025-08-12,3
O03408,C1225,P039,2025-09-26,2
O03409,C0807,P080,2025-05-08,2
O03410,C1289,P065,2025-04-14,5
O03411,C0579,P031,2025-08-03,3
O03412,C1597,P046,2025-09-20,4
O03413,C0230,P013,2025-11-20,2
O03414,C1675,P033,2025-07-15,4
O03415,C0846,P080,2026-02-04,1
O03416,C1950,P013,2025-06-13,4
O03417,C1455,P002,2026-02-25,1
O03418,C0152,P091,2025-06-14,1
O03419,C0287,P028,2026-02-01,5
O03420,C0320,P010,2025-08-09,1
O03421,C0358,P078,2025-11-12,3
O03422,C0114,P094,2025-08-03,3
O03423,C1184,P038,2025-04-29,3
O03424,C1241,P099,2025-10-19,3
O03425,C0372,P056,2025-04-23,5
O03426,C0458,P007,2025-08-29,2
O03427,C1200,P028,2025-07-22,1
O03428,C0684,P007,2025-11-12,2
O03429,C0814,P098,2025-10-14,3
O03430,C1897,P053,2026-02-16,3
O03431,C0865,P047,2025-08-29,4
O03432,C1664,P072,2025-11-18,5
O03433,C0286,P099,2025-12-15,4
O03434,C1857,P082,2025-07-22,4
O03435,C1987,P022,2025-10-02,3
O03436,C0487,P046,2026-02-11,4
O03437,C0516,P066,2025-03-21,4
O03438,C0536,P042,2026-02-16,3
O03439,C1816,P083,2025-08-21,1
O03440,C1826,P042,2026-01-24,2
O03441,C1965,P045,2025-03-26,1
O03442,C1984,P041,2025-08-30,4
O03443,C1008,P050,2025-09-05,1
O03444,C1516,P007,2026-02-20,2
O03445,C1612,P003,2025-10-13,5
O03446,C1904,P098,2025-07-26,5
O03447,C1079,P040,2025-09-28,2
O03448,C0624,P051,2025-11-28,5
O03449,C1762,P071,2025-04-07,1
O03450,C0730,P038,2025-06-17,3
O03451,C0891,P070,2025-06-02,4
O03452,C1450,P072,2026-02-11,5
O03453,C1627,P005,2025-08-27,3
O03454,C1396,P065,2025-04-21,3
O03455,C1511,P012,2025-07-08,2
O03456,C0700,P070,2025-05-15,4
O03457,C1443,P043,2025-10-20,5
O03458,C1122,P060,2025-07-28,5
O03459,C1761,P059,2025-07-01,4
O03460,C0507,P071,2026-01-27,2
O03461,C0259,P031,2025-08-31,3
O03462,C1409,P086,2026-01-07,2
O03463,C1066,P008,2025-05-01,4
O03464,C1321,P010,2025-12-16,1
O03465,C0438,P096,2025-09-26,2
O03466,C1815,P047,2026-01-12,4
O03467,C0363,P081,2025-10-24,3
O03468,C1528,P027,2025-08-07,1
O03469,C1662,P023,2025-03-26,4
O03470,C0673,P058,2025-11-22,1
O03471,C1465,P096,2025-04-24,2
O03472,C1902,P018,2025-05-05,5
O03473,C0260,P097,2026-01-09,2
O03474,C1729,P049,2025-07-29,1
O03475,C1295,P079,2025-06-26,2
O03476,C0507,P042,2026-02-04,3
O03477,C0471,P077,2026-03-01,2
O03478,C0541,P094,2025-09-12,1
O03479,C1687,P098,2025-07-18,3
O03480,C1781,P036,2025-04-17,4
O03481,C0479,P020,2025-11-23,5
O03482,C0401,P053,2025-11-16,3
O03483,C1018,P045,2025-10-02,3
O03484,C0233,P045,2025-03-26,2
O03485,C1942,P019,2025-10-15,4
O03486,C1012,P031,2025-08-16,5
O03487,C1074,P099,2025-11-11,1
O03488,C1405,P084,2025-07-05,1
O03489,C1505,P037,2025-04-03,4
O03490,C0364,P076,2026-01-31,3
O03491,C0448,P098,2025-11-11,1
O03492,C0707,P004,2025-12-07,4
O03493,C0536,P014,2025-07-24,3
O03494,C0174,P074,2025-07-06,4
O03495,C1488,P086,2026-01-09,3
O03496,C1132,P008,2025-07-23,1
O03497,C1368,P023,2025-05-29,2
O03498,C1827,P025,2025-04-27,4
O03499,C0667,P003,2026-03-01,1
O03500,C0753,P057,2025-03-09,1
O03501,C0627,P007,2025-08-24,5
O03502,C1399,P020,2025-12-30,1
O03503,C1331,P006,2025-04-08,5
O03504,C0604,P035,2025-05-10,5
O03505,C1405,P046,2025-07-16,5
O03506,C0149,P090,2025-10-01,3
O03507,C0262,P005,2025-06-03,1
O03508,C1451,P056,2026-02-18,2
O03509,C0972,P037,2025-05-20,1
O03510,C1300,P048,2026-01-15,2
O03511,C0250,P035,2025-04-08,1
O03512,C1870,P081,2026-01-03,2
O03513,C1688,P019,2025-12-15,4
O03514,C0823,P057,2025-03-15,4
O03515,C0269,P089,2025-10-28,1
O03516,C0689,P055,2025-05-10,2
O03517,C0456,P042,2025-08-21,3
O03518,C0661,P045,2025-03-17,4
O03519,C1264,P098,2026-01-17,4
O03520,C1230,P017,2025-07-07,3
O03521,C1109,P046,2025-10-04,5
O03522,C0732,P006,2025-05-09,5
O03523,C1425,P023,2025-06-27,4
O03524,C1037,P031,2026-01-12,2
O03525,C1006,P021,2026-03-08,2
O03526,C0044,P070,2025-03-17,1
O03527,C0995,P046,2025-09-01,4
O03528,C1719,P099,2025-04-01,4
O03529,C1687,P025,2025-07-19,3
O03530,C0544,P039,2026-03-05,2
O03531,C0225,P001,2025-08-22,2
O03532,C1482,P046,2025-09-29,3
O03533,C1964,P081,2025-10-15,1
O03534,C0975,P011,2025-06-23,4
O03535,C0918,P052,2025-09-29,2
O03536,C0164,P072,2025-10-15,1
O03537,C1529,P015,2025-08-14,1
O03538,C1805,P089,2025-05-06,5
O03539,C1771,P094,2025-04-01,1
O03540,C1585,P080,2025-09-18,1
O03541,C1224,P037,2025-12-04,2
O03542,C1970,P029,2025-04-28,3
O03543,C0310,P057,2025-04-19,1
O03544,C1899,P068,2025-10-16,1
O03545,C1957,P059,2026-03-04,1
O03546,C0803,P037,2025-10-28,2
O03547,C0364,P092,2025-10-18,1
O03548,C1465,P029,2025-12-04,3
O03549,C1221,P049,2025-04-21,3
O03550,C1667,P054,2025-11-24,1
O03551,C0990,P039,2025-03-17,3
O03552,C1352,P017,2026-01-28,3
O03553,C0220,P066,2025-12-21,3
O03554,C1322,P049,2025-12-03,1
O03555,C1281,P046,2025-07-09,4
O03556,C0041,P089,2026-02-21,2
O03557,C0113,P051,2025-12-20,3
O03558,C0641,P083,2025-07-23,4
O03559,C1449,P039,2026-01-17,3
O03560,C1714,P051,2025-11-03,5
O03561,C0535,P067,2025-11-18,5
O03562,C1480,P057,2025-04-16,2
O03563,C0810,P065,2025-12-14,5
O03564,C0418,P087,2025-03-10,1
O03565,C0992,P084,2025-10-14,1
O03566,C0308,P063,2025-08-07,1
O03567,C0729,P051,2025-10-15,5
O03568,C1886,P095,2025-12-11,5
O03569,C0244,P005,2025-10-13,4
O03570,C1703,P025,2026-02-23,4
O03571,C1197,P099,2025-09-17,4
O03572,C0867,P083,2026-03-09,5
O03573,C1433,P040,2025-04-09,1
O03574,C0260,P024,2026-01-09,2
O03575,C0039,P088,2025-07-01,5
O03576,C0919,P014,2026-01-30,1
O03577,C0411,P090,2026-01-15,2
O03578,C1806,P044,2025-05-01,2
O03579,C0281,P012,2025-07-03,1
O03580,C0017,P010,2025-03-19,5
O03581,C0151,P025,2025-06-18,2
O03582,C0038,P066,2025-06-07,2
O03583,C0173,P099,2025-12-01,1
O03584,C1326,P019,2025-07-23,3
O03585,C1986,P059,2026-03-02,3
O03586,C1935,P026,2025-10-12,2
O03587,C0085,P057,2025-11-03,3
O03588,C1916,P017,2025-06-04,1
O03589,C0673,P063,2025-06-22,3
O03590,C0611,P013,2025-10-10,5
O03591,C0977,P094,2025-12-12,2
O03592,C0436,P040,2025-09-10,2
O03593,C0131,P025,2025-09-06,3
O03594,C0389,P075,2025-06-24,4
O03595,C1002,P097,2025-07-23,4
O03596,C1523,P012,2026-01-09,1
O03597,C1322,P033,2026-01-09,2
O03598,C1402,P098,2025-05-09,3
O03599,C0148,P100,2025-09-27,2
O03600,C0631,P096,2025-06-21,1
O03601,C1910,P087,2025-11-01,3
O03602,C0652,P062,2025-05-31,1
O03603,C1209,P094,2025-06-22,2
O03604,C0082,P013,2025-10-24,4
O03605,C1140,P078,2025-11-13,1
O03606,C1248,P036,2025-07-23,1
O03607,C1494,P012,2025-07-17,2
O03608,C1813,P059,2026-01-29,4
O03609,C0568,P010,2025-03-19,1
O03610,C0125,P039,2025-04-02,1
O03611,C1863,P073,2025-11-23,5
O03612,C1546,P069,2025-04-02,5
O03613,C1254,P100,2026-02-18,1
O03614,C1718,P034,2025-10-30,3
O03615,C0007,P088,2025-06-10,2
O03616,C1368,P010,2026-03-09,2
O03617,C1426,P079,2025-10-29,5
O03618,C1955,P041,2025-04-12,4
O03619,C1546,P001,2026-02-02,3
O03620,C0131,P076,2025-03-19,2
O03621,C1949,P002,2025-06-10,1
O03622,C0699,P094,2025-09-21,5
O03623,C0356,P093,2026-01-19,2
O03624,C1685,P085,2025-11-16,3
O03625,C0084,P020,2025-10-02,4
O03626,C1007,P041,2025-12-24,3
O03627,C1192,P052,2026-01-27,5
O03628,C0415,P003,2026-01-23,3
O03629,C0887,P002,2025-07-07,1
O03630,C1051,P092,2026-01-22,1
O03631,C1486,P072,2026-01-26,3
O03632,C0818,P013,2025-04-08,3
O03633,C0446,P057,2025-03-23,4
O03634,C0217,P031,2025-03-31,1
O03635,C1564,P033,2025-07-27,1
O03636,C1936,P076,2025-06-27,4
O03637,C0850,P073,2026-01-29,4
O03638,C0249,P087,2026-01-26,2
O03639,C0736,P079,2025-09-20,5
O03640,C0616,P083,2025-06-02,1
O03641,C0429,P048,2025-07-08,3
O03642,C0733,P075,2025-03-09,2
O03643,C0081,P002,2025-05-31,2
O03644,C1715,P073,2026-01-29,1
O03645,C0254,P047,2025-07-06,2
O03646,C0031,P068,2025-10-30,3
O03647,C1190,P003,2025-09-11,5
O03648,C0745,P044,2025-09-01,3
O03649,C1235,P078,2025-04-25,4
O03650,C0675,P053,2025-06-23,2
O03651,C0953,P026,2025-09-10,2
O03652,C1594,P099,2026-02-27,3
O03653,C1332,P099,2025-12-15,2
O03654,C0702,P003,2025-06-26,1
O03655,C1329,P079,2025-08-26,2
O03656,C0157,P093,2025-12-29,4
O03657,C0783,P044,2025-11-17,4
O03658,C0706,P012,2025-05-26,3
O03659,C1237,P092,2026-01-31,1
O03660,C1941,P094,2025-08-24,4
O03661,C0182,P053,2025-04-21,1
O03662,C0199,P061,2025-05-07,5
O03663,C1207,P070,2025-12-25,2
O03664,C0486,P038,2025-04-02,2
O03665,C0884,P059,2025-07-13,1
O03666,C1835,P005,2025-06-02,4
O03667,C1899,P011,2025-11-25,5
O03668,C1186,P007,2025-03-16,5
O03669,C0297,P035,2025-03-20,4
O03670,C1008,P044,2025-05-22,1
O03671,C1803,P091,2025-05-16,5
O03672,C0629,P041,2025-11-23,5
O03673,C0031,P066,2025-07-18,1
O03674,C1934,P053,2025-08-23,3
O03675,C0362,P053,2025-08-19,5
O03676,C1250,P053,2025-05-25,3
O03677,C0277,P069,2025-11-14,5
O03678,C1423,P049,2026-03-03,4
O03679,C0158,P086,2025-10-19,1
O03680,C1680,P055,2025-06-18,4
O03681,C1255,P032,2025-03-13,4
O03682,C0754,P027,2025-10-26,1
O03683,C1454,P009,2025-04-22,3
O03684,C0993,P083,2025-03-24,4
O03685,C0539,P003,2025-09-11,5
O03686,C0001,P047,2025-12-21,1
O03687,C1676,P020,2025-03-21,3
O03688,C1407,P010,2025-08-26,2
O03689,C1004,P089,2025-06-12,3
O03690,C0068,P099,2025-04-27,1
O03691,C0772,P054,2025-03-15,1
O03692,C1865,P018,2025-06-07,5
O03693,C0537,P094,2025-12-09,1
O03694,C1283,P073,2026-02-28,2
O03695,C1326,P042,2025-03-10,3
O03696,C0812,P031,2025-05-21,5
O03697,C1757,P083,2026-01-05,1
O03698,C1083,P037,2025-04-21,5
O03699,C1187,P003,2025-06-15,4
O03700,C0171,P040,2025-03-14,4
O03701,C1915,P073,2026-03-07,4
O03702,C1728,P062,2025-10-05,5
O03703,C0529,P021,2025-11-14,3
O03704,C1485,P089,2025-09-21,1
O03705,C1022,P036,2025-09-20,1
O03706,C1086,P068,2025-12-24,3
O03707,C0798,P053,2025-08-12,2
O03708,C1243,P073,2025-06-26,3
O03709,C0990,P056,2026-02-23,2
O03710,C1099,P067,2025-09-10,4
O03711,C1535,P095,2026-03-06,1
O03712,C0609,P071,2025-08-15,1
O03713,C0556,P073,2026-01-15,5
O03714,C0568,P080,2025-04-28,5
O03715,C1685,P057,2025-07-01,4
O03716,C0285,P076,2025-10-07,4
O03717,C0135,P027,2025-11-27,1
O03718,C0037,P032,2025-07-30,1
O03719,C1165,P040,2025-10-02,2
O03720,C0347,P008,2025-07-08,1
O03721,C1176,P016,2026-02-17,4
O03722,C1158,P081,2025-03-10,3
O03723,C0843,P034,2025-11-11,1
O03724,C1731,P100,2025-10-27,4
O03725,C1288,P008,2025-12-15,2
O03726,C1585,P037,2025-04-18,2
O03727,C1516,P032,2025-04-29,3
O03728,C1973,P080,2025-05-25,2
O03729,C1307,P008,2026-02-24,3
O03730,C0586,P078,2026-01-09,3
O03731,C0051,P006,2025-10-11,4
O03732,C0424,P023,2025-08-25,4
O03733,C1621,P064,2025-06-05,3
O03734,C0559,P089,2026-01-29,1
O03735,C1466,P077,2025-09-29,4
O03736,C1309,P054,2025-12-18,3
O03737,C1886,P072,2025-03-12,4
O03738,C1620,P077,2025-10-27,2
O03739,C1581,P015,2025-12-17,2
O03740,C1344,P041,2025-06-15,5
O03741,C1008,P010,2025-11-06,1
O03742,C1984,P094,2025-11-28,4
O03743,C0485,P100,2025-12-09,5
O03744,C1292,P027,2025-10-13,2
O03745,C0394,P092,2025-09-19,1
O03746,C1385,P023,2025-05-18,3
O03747,C0722,P046,2025-09-25,2
O03748,C0622,P037,2025-08-03,4
O03749,C0824,P088,2026-03-01,3
O03750,C1022,P009,2025-06-22,4
O03751,C1709,P017,2026-01-07,4
O03752,C0484,P047,2025-05-25,1
O03753,C0852,P064,2026-02-04,1
O03754,C1943,P053,2025-03-19,3
O03755,C0619,P030,2026-02-23,4
O03756,C0926,P034,2026-01-31,2
O03757,C1342,P057,2026-02-04,3
O03758,C1805,P038,2025-06-14,5
O03759,C1442,P020,2025-03-15,2
O03760,C0711,P029,2025-04-20,5
O03761,C1315,P031,2025-06-27,1
O03762,C0515,P034,2025-05-22,4
O03763,C0947,P086,2025-10-25,1
O03764,C1072,P018,2025-12-23,2
O03765,C1676,P002,2026-02-28,5
O03766,C1903,P051,2026-02-04,2
O03767,C0231,P001,2026-01-16,2
O03768,C1178,P050,2025-09-24,3
O03769,C0720,P008,2025-08-17,1
O03770,C1245,P057,2025-05-31,4
O03771,C0940,P091,2025-10-09,4
O03772,C1766,P039,2025-12-10,3
O03773,C1891,P039,2025-09-17,2
O03774,C0911,P060,2025-12-02,1
O03775,C1973,P003,2025-04-21,1
O03776,C1681,P076,2025-06-13,5
O03777,C1599,P052,2025-06-21,1
O03778,C1430,P094,2025-11-08,1
O03779,C1370,P030,2025-05-09,2
O03780,C1920,P049,2025-12-25,1
O03781,C0474,P016,2025-07-03,3
O03782,C0520,P061,2025-08-24,2
O03783,C1675,P020,2025-07-24,4
O03784,C0460,P009,2025-05-06,2
O03785,C1268,P084,2025-03-12,5
O03786,C1820,P009,2026-01-22,4
O03787,C1483,P035,2025-04-12,3
O03788,C1288,P089,2025-09-05,1
O03789,C0075,P044,2025-05-28,4
O03790,C1027,P087,2025-05-25,2
O03791,C1308,P077,2025-12-22,5
O03792,C0700,P075,2026-01-17,1
O03793,C0509,P068,2025-10-26,2
O03794,C0006,P095,2026-03-05,1
O03795,C1001,P099,2025-12-02,1
O03796,C0988,P068,2025-05-01,4
O03797,C0263,P076,2025-06-06,4
O03798,C0708,P051,2026-01-13,1
O03799,C0964,P086,2026-02-07,3
O03800,C0553,P090,2026-01-23,1
O03801,C1345,P020,2025-04-01,3
O03802,C1579,P048,2026-01-22,2
O03803,C1500,P042,2026-01-24,5
O03804,C0790,P093,2025-05-08,4
O03805,C0169,P020,2025-09-30,2
O03806,C1014,P011,2025-10-01,5
O03807,C1444,P090,2025-05-20,2
O03808,C0745,P078,2025-10-24,3
O03809,C0538,P005,2025-03-14,4
O03810,C0241,P040,2025-03-14,4
O03811,C1927,P076,2025-07-22,3
O03812,C0988,P006,2025-08-02,3
O03813,C1097,P014,2026-02-20,3
O03814,C1003,P059,2025-11-10,3
O03815,C1772,P091,2025-10-14,2
O03816,C0196,P071,2026-01-17,4
O03817,C0790,P052,2025-09-21,1
O03818,C0816,P073,2025-08-01,4
O03819,C0214,P085,2025-11-14,2
O03820,C0840,P077,2025-06-28,5
O03821,C0304,P075,2025-09-13,4
O03822,C0038,P048,2025-11-15,5
O03823,C1849,P027,2025-07-05,4
O03824,C1801,P010,2025-09-09,3
O03825,C0662,P083,2025-09-30,3
O03826,C1245,P056,2025-08-23,5
O03827,C0920,P030,2025-08-13,2
O03828,C0527,P022,2026-02-26,3
O03829,C0304,P064,2025-07-25,4
O03830,C1269,P100,2025-12-20,5
O03831,C0272,P009,2025-03-25,1
O03832,C0093,P017,2026-02-13,3
O03833,C0534,P086,2025-12-28,3
O03834,C1629,P006,2025-04-24,4
O03835,C0181,P056,2025-10-11,2
O03836,C1106,P077,2025-04-04,5
O03837,C1303,P069,2025-08-14,1
O03838,C1570,P044,2026-03-03,4
O03839,C1991,P041,2025-07-13,2
O03840,C1724,P079,2025-04-13,2
O03841,C0860,P032,2025-09-22,2
O03842,C0696,P022,2025-10-20,1
O03843,C0265,P050,2025-11-07,3
O03844,C1978,P049,2025-08-02,2
O03845,C0506,P095,2025-06-25,4
O03846,C0605,P089,2025-05-03,3
O03847,C0747,P049,2025-08-11,2
O03848,C1223,P068,2025-06-09,4
O03849,C0621,P052,2025-05-16,4
O03850,C0275,P009,2025-05-03,4
O03851,C1081,P056,2025-12-07,2
O03852,C1322,P013,2025-05-28,1
O03853,C0360,P058,2025-08-13,2
O03854,C1574,P020,2025-08-15,3
O03855,C0035,P097,2026-01-29,3
O03856,C1570,P020,2025-12-10,1
O03857,C1679,P087,2026-01-15,5
O03858,C0830,P078,2025-10-21,1
O03859,C0973,P051,2026-01-21,4
O03860,C1322,P002,2025-04-04,5
O03861,C0866,P082,2025-07-15,4
O03862,C1242,P023,2025-03-20,4
O03863,C0426,P011,2025-06-23,5
O03864,C0484,P099,2025-04-06,1
O03865,C1355,P073,2025-10-25,4
O03866,C0351,P007,2025-09-10,2
O03867,C1270,P054,2025-07-24,5
O03868,C0045,P072,2025-07-02,4
O03869,C0845,P052,2025-09-21,2
O03870,C0846,P050,2025-12-15,5
O03871,C0919,P058,2026-01-01,2
O03872,C1333,P017,2026-02-12,4
O03873,C1920,P057,2025-04-03,2
O03874,C0944,P079,2025-06-27,3
O03875,C0134,P090,2025-06-02,3
O03876,C1626,P016,2025-07-13,2
O03877,C0524,P063,2025-09-30,4
O03878,C0030,P048,2025-12-23,4
O03879,C0456,P080,2026-02-20,1
O03880,C1018,P051,2025-04-17,1
O03881,C0905,P024,2025-03-19,2
O03882,C0189,P041,2026-03-09,1
O03883,C0919,P061,2025-12-24,1
O03884,C1000,P084,2025-04-05,1
O03885,C1645,P069,2025-05-12,3
O03886,C0797,P049,2025-05-31,1
O03887,C0024,P061,2025-04-20,2
O03888,C1471,P032,2025-08-04,2
O03889,C0800,P059,2025-10-17,2
O03890,C1766,P062,2025-07-24,1
O03891,C0116,P094,2025-12-01,5
O03892,C1679,P095,2026-01-23,1
O03893,C1906,P100,2026-01-17,1
O03894,C0530,P048,2025-06-14,4
O03895,C0852,P022,2025-04-14,3
O03896,C1925,P050,2026-01-18,4
O03897,C0209,P027,2026-02-02,2
O03898,C0085,P037,2025-05-12,2
O03899,C0726,P010,2026-02-12,1
O03900,C1684,P024,2026-01-13,5
O03901,C1707,P062,2025-04-01,2
O03902,C0114,P032,2026-01-25,4
O03903,C1610,P084,2025-03-13,4
O03904,C1730,P056,2025-04-30,2
O03905,C0265,P020,2025-05-11,4
O03906,C1830,P072,2026-01-23,1
O03907,C1092,P036,2025-05-22,3
O03908,C0526,P037,2025-05-20,2
O03909,C0841,P006,2026-01-18,3
O03910,C1972,P024,2026-01-27,1
O03911,C0891,P030,2025-07-08,1
O03912,C1174,P034,2026-02-05,4
O03913,C0029,P011,2026-02-26,2
O03914,C0907,P055,2025-11-13,4
O03915,C0238,P077,2025-03-20,4
O03916,C0427,P079,2026-02-19,5
O03917,C0836,P046,2025-04-23,1
O03918,C0855,P031,2025-08-30,5
O03919,C1282,P064,2025-07-12,4
O03920,C1993,P002,2025-11-24,5
O03921,C0669,P032,2026-01-27,1
O03922,C1046,P031,2025-10-14,1
O03923,C1667,P088,2025-08-25,5
O03924,C0918,P097,2026-01-24,4
O03925,C0993,P009,2025-07-10,3
O03926,C0163,P056,2025-11-25,5
O03927,C0539,P018,2025-09-01,3
O03928,C0437,P100,2025-08-12,2
O03929,C0994,P026,2026-01-18,2
O03930,C0144,P070,2025-05-09,5
O03931,C0075,P005,2025-05-31,2
O03932,C0997,P035,2026-01-15,2
O03933,C1698,P003,2026-02-05,1
O03934,C0353,P071,2025-12-02,5
O03935,C1986,P010,2025-03-21,2
O03936,C0804,P018,2025-05-17,3
O03937,C1585,P056,2025-07-10,3
O03938,C0244,P016,2025-11-09,5
O03939,C0680,P002,2025-07-01,1
O03940,C0345,P088,2025-07-15,4
O03941,C1404,P079,2025-08-27,3
O03942,C0109,P074,2025-04-06,3
O03943,C1252,P067,2025-03-25,4
O03944,C1549,P044,2025-06-28,3
O03945,C0246,P056,2025-11-11,2
O03946,C0058,P098,2025-11-24,1
O03947,C0610,P084,2025-04-22,4
O03948,C0983,P039,2025-05-02,5
O03949,C0466,P067,2025-08-26,5
O03950,C0672,P064,2025-10-12,1
O03951,C0185,P040,2025-12-24,3
O03952,C1284,P012,2025-10-14,1
O03953,C0870,P080,2025-10-29,1
O03954,C0412,P056,2025-10-13,5
O03955,C0822,P053,2026-02-13,4
O03956,C0933,P082,2025-11-21,1
O03957,C0046,P074,2025-08-08,3
O03958,C0061,P069,2025-04-10,3
O03959,C1767,P019,2025-11-07,1
O03960,C1968,P062,2026-02-24,2
O03961,C1440,P056,2025-03-29,3
O03962,C1511,P054,2025-06-03,4
O03963,C1719,P095,2025-10-15,3
O03964,C0644,P033,2025-04-23,4
O03965,C0974,P072,2025-04-28,5
O03966,C0014,P068,2025-09-18,5
O03967,C0658,P085,2026-02-27,2
O03968,C0263,P003,2025-12-25,4
O03969,C1386,P010,2026-01-27,5
O03970,C0395,P021,2026-02-04,3
O03971,C1917,P034,2025-10-18,5
O03972,C1437,P097,2026-03-09,3
O03973,C0609,P076,2025-04-26,5
O03974,C1275,P019,2026-02-22,1
O03975,C0643,P023,2025-11-10,2
O03976,C0927,P079,2025-06-27,1
O03977,C0301,P072,2025-04-25,5
O03978,C0767,P090,2025-06-24,5
O03979,C0735,P087,2025-11-18,5
O03980,C1616,P087,2025-07-20,2
O03981,C1181,P033,2025-05-02,5
O03982,C0782,P081,2025-11-20,2
O03983,C0972,P011,2026-01-08,2
O03984,C0263,P039,2026-02-03,3
O03985,C0396,P050,2025-07-26,3
O03986,C0517,P096,2025-09-28,4
O03987,C1037,P039,2025-11-12,2
O03988,C1848,P092,2025-05-10,5
O03989,C0645,P054,2025-03-30,3
O03990,C0945,P018,2025-04-01,2
O03991,C1705,P084,2026-01-20,5
O03992,C0033,P069,2025-08-26,4
O03993,C1059,P073,2025-08-13,5
O03994,C0514,P041,2025-07-13,3
O03995,C0803,P042,2025-07-09,5
O03996,C0315,P012,2026-01-08,4
O03997,C0379,P014,2025-06-09,1
O03998,C0736,P044,2025-11-23,2
O03999,C0418,P086,2026-01-25,4
O04000,C1452,P013,2025-08-19,1
O04001,C1488,P069,2025-04-02,3
O04002,C1201,P019,2025-04-18,5
O04003,C0772,P013,2025-12-08,4
O04004,C0968,P023,2025-04-30,2
O04005,C0516,P042,2025-08-20,4
O04006,C1535,P054,2025-06-12,2
O04007,C1409,P024,2025-06-09,1
O04008,C0263,P021,2026-01-05,3
O04009,C1010,P018,2026-03-03,1
O04010,C0606,P058,2025-05-06,2
O04011,C1816,P038,2025-12-28,4
O04012,C1213,P055,2025-10-22,2
O04013,C0363,P093,2025-04-14,2
O04014,C1497,P084,2025-06-03,3
O04015,C0173,P082,2025-05-10,4
O04016,C0539,P049,2025-11-21,3
O04017,C0013,P070,2026-01-25,4
O04018,C1113,P054,2025-08-20,3
O04019,C1163,P094,2025-09-11,4
O04020,C0088,P043,2026-01-11,1
O04021,C1365,P093,2025-11-01,2
O04022,C1534,P055,2025-10-31,3
O04023,C0433,P091,2025-04-18,5
O04024,C0862,P059,2026-01-07,4
O04025,C1300,P048,2026-01-10,4
O04026,C0787,P005,2025-11-20,4
O04027,C1130,P085,2025-09-03,4
O04028,C1156,P032,2026-03-04,1
